,Order Date,Category,Sub-Category,Product Name,Sales,Quantity
1809,2011-10-28,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5
1810,2011-10-28,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2
1811,2011-10-28,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2
1812,2013-10-28,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4
1813,2013-10-28,Office Supplies,Appliances,Staples,43.92,4
1814,2013-10-28,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3
1815,2014-10-28,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5
1816,2014-10-28,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,1
1817,2014-10-28,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5
1818,2014-10-28,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4
1819,2011-11-28,Technology,Accessories,Micropad Numeric Keypads,139.93,7
1820,2011-11-28,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4
1821,2011-11-28,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3
1822,2011-11-28,Office Supplies,Labels,Avery 489,41.4,4
1823,2011-11-28,Office Supplies,Supplies,Staples,7.36,2
1824,2012-11-28,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4
1825,2014-11-28,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8
1826,2014-11-28,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,7
1827,2014-11-28,Office Supplies,Paper,Tops White Computer Printout Paper,244.55,5
1828,2014-11-28,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3
1829,2014-11-28,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4
1830,2011-12-28,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",998.82,9
1831,2011-12-28,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5
1832,2013-12-28,Office Supplies,Labels,Avery File Folder Labels,20.16,7
1833,2014-01-29,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3
1834,2014-01-29,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3
1835,2012-02-29,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3
1836,2012-02-29,Technology,Phones,Square Credit Card Reader,15.984,2
1837,2012-03-29,Office Supplies,Paper,Xerox 1880,212.64,6
1838,2012-03-29,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3
1839,2012-03-29,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,3
1840,2012-03-29,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3
1841,2013-03-29,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4
1842,2013-03-29,Office Supplies,Paper,Xerox 1983,5.98,1
1843,2014-03-29,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7
1844,2014-03-29,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2
1845,2014-03-29,Furniture,Furnishings,Stackable Trays,21.56,7
1846,2014-03-29,Office Supplies,Paper,Xerox 1977,20.04,3
1847,2014-03-29,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1
1848,2014-03-29,Office Supplies,Paper,Xerox 1975,12.96,2
1849,2014-03-29,Office Supplies,Paper,Xerox 1968,26.72,4
1850,2013-04-29,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2
1851,2013-05-29,Technology,Machines,Okidata C331dn Printer,558.4,2
1852,2013-05-29,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2
1853,2013-05-29,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7
1854,2013-05-29,Office Supplies,Paper,Xerox 1991,182.72,8
1855,2013-05-29,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4
1856,2013-06-29,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2
1857,2013-06-29,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3
1858,2013-07-29,Office Supplies,Labels,Avery 495,18.9,3
1859,2014-07-29,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4
1860,2014-07-29,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1
1861,2014-07-29,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4
1862,2011-08-29,Office Supplies,Paper,Xerox 1940,109.92,2
1863,2011-08-29,Office Supplies,Paper,Xerox 1986,13.36,2
1864,2011-09-29,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2
1865,2011-09-29,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2
1866,2011-09-29,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1
1867,2011-09-29,Office Supplies,Paper,Xerox 223,6.48,1
1868,2011-09-29,Office Supplies,Fasteners,Stockwell Push Pins,8.72,4
1869,2014-09-29,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3
1870,2012-10-29,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4
1871,2012-10-29,Office Supplies,Paper,Xerox 1898,33.4,5
1872,2013-10-29,Technology,Phones,Adtran 1202752G1,302.376,3
1873,2013-10-29,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3
1874,2013-10-29,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6
1875,2013-10-29,Office Supplies,Paper,Southworth Structures Collection,50.96,7
1876,2011-11-29,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2
1877,2011-11-29,Office Supplies,Fasteners,Staples,30.4,5
1878,2012-11-29,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2
1879,2012-11-29,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1
1880,2014-11-29,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5
1881,2011-12-29,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6
1882,2011-12-29,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3
1883,2011-12-29,Technology,Phones,HTC One,319.968,4
1884,2011-12-29,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6
1885,2011-12-29,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6
1886,2011-12-29,Office Supplies,Paper,Xerox 1981,21.12,4
1887,2011-12-29,Furniture,Furnishings,Stacking Trays by OIC,24.9,5
1888,2011-12-29,Office Supplies,Binders,Avery Hanging File Binders,14.352,3
1889,2011-12-29,Office Supplies,Labels,Avery 477,274.77,9
1890,2014-12-29,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4
1891,2014-12-29,Furniture,Chairs,Novimex Turbo Task Chair,340.704,6
1892,2012-01-30,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3
1893,2012-01-30,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7
1894,2013-01-30,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9
1895,2013-01-30,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2
1896,2013-01-30,Office Supplies,Labels,Avery 512,26.01,9
1897,2013-01-30,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2
1898,2014-01-30,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8
1899,2014-01-30,Office Supplies,Art,Newell 339,8.34,3
1900,2014-01-30,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1
1901,2011-03-30,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2
1902,2012-04-30,Office Supplies,Art,Newell 324,34.65,3
1903,2012-04-30,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5
1904,2011-06-30,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5
1905,2014-06-30,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5
1906,2014-06-30,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2
1907,2014-06-30,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3
1908,2014-06-30,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3
1909,2014-06-30,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9
1910,2014-06-30,Office Supplies,Art,Newell 328,11.68,2
1911,2012-07-30,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7
1912,2012-07-30,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3
1913,2012-07-30,Furniture,Furnishings,Regeneration Desk Collection,5.28,3
1914,2014-08-30,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3
1915,2013-09-30,Office Supplies,Paper,Xerox 1887,18.97,1
1916,2013-09-30,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1
1917,2013-09-30,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5
1918,2014-09-30,Furniture,Chairs,"Leather Task Chair, Black",72.784,1
1919,2014-09-30,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2
1920,2014-09-30,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7
1921,2014-09-30,Office Supplies,Binders,Binding Machine Supplies,46.672,2
1922,2014-09-30,Office Supplies,Art,Newell 334,99.2,5
1923,2014-09-30,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1
1924,2014-09-30,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7
1925,2013-10-30,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744,1
1926,2012-12-30,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6
1927,2012-12-30,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3
1928,2012-12-30,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3
1929,2012-12-30,Office Supplies,Paper,Xerox 1929,68.52,3
1930,2012-12-30,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3
1931,2013-12-30,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2
1932,2013-12-30,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3
1933,2013-12-30,Office Supplies,Storage,Project Tote Personal File,14.03,1
1934,2014-12-30,Technology,Phones,Adtran 1202752G1,302.376,3
1935,2014-12-30,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8
1936,2014-12-30,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4
1937,2013-01-31,Technology,Phones,AT&T 1080 Phone,109.592,1
1938,2013-01-31,Office Supplies,Paper,Staples,56.7,5
1939,2014-01-31,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1
1940,2014-01-31,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2
1941,2014-01-31,Office Supplies,Art,Newell 338,8.82,3
1942,2014-01-31,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7
1943,2011-03-31,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2
1944,2011-03-31,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2
1945,2014-03-31,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1
1946,2014-03-31,Furniture,Furnishings,Flat Face Poster Frame,94.2,5
1947,2014-03-31,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2
1948,2012-05-31,Office Supplies,Paper,Xerox 1883,105.52,4
1949,2012-05-31,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6
1950,2012-05-31,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7
1951,2013-05-31,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8
1952,2013-05-31,Office Supplies,Paper,Xerox 228,38.88,6
1953,2014-05-31,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6
1954,2014-05-31,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4
1955,2013-07-31,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2
1956,2014-07-31,Office Supplies,Storage,Economy Rollaway Files,330.4,2
1957,2014-07-31,Office Supplies,Labels,Avery 480,26.25,7
1958,2012-08-31,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7
1959,2012-08-31,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3
1960,2012-08-31,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5
1961,2012-08-31,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5
1962,2012-08-31,Office Supplies,Paper,Xerox 226,58.32,9
1963,2012-08-31,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1
1964,2013-08-31,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5
1965,2013-08-31,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4
1966,2011-10-31,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9
1967,2011-10-31,Technology,Phones,Motorola L804,73.584,2
1968,2011-10-31,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3
1969,2011-10-31,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4
1970,2011-10-31,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5
1971,2011-10-31,Office Supplies,Paper,Xerox 1952,64.74,13
1972,2011-10-31,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3
1973,2011-10-31,Office Supplies,Art,Newell 325,12.39,3
1974,2011-10-31,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2
1975,2011-10-31,Office Supplies,Fasteners,Staples,11.34,3
1976,2012-10-31,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4
1977,2012-10-31,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1
1978,2012-10-31,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4
1979,2012-10-31,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3
1980,2012-10-31,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14
1981,2012-10-31,Office Supplies,Storage,Mobile Personal File Cube,46.84,2
1982,2012-10-31,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5
1983,2012-10-31,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5
1984,2012-10-31,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3
1985,2012-10-31,Office Supplies,Paper,Xerox 191,19.98,1
1986,2012-10-31,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5
1987,2012-10-31,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7
1988,2012-10-31,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2
1989,2012-10-31,Office Supplies,Art,Newell 308,5.04,3
1990,2013-10-31,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2
1991,2014-10-31,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14
1992,2014-10-31,Office Supplies,Labels,Avery 500,43.86,6
1993,2014-10-31,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1
1994,2014-10-31,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5
1995,2014-10-31,Technology,Phones,Geemarc AmpliPOWER60,148.48,2
1996,2014-10-31,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2
1997,2013-12-31,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4
1998,2013-12-31,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1
1999,2014-12-31,Office Supplies,Binders,GBC Binding covers,20.72,2
2000,2014-12-31,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2
